"year" "month" "y" "duration" "Ngillnets" "TC.tspp" "bathymetry" "X" "Y" "latitude" "longitude"
2008 9 0 1130.19 27.57 2991.79 -1402.83 869.702470679582 7625.89986910508 68.5 -59.9333333333333
2008 9 0 1168.82 23.94 1538.7 -1312.75 873.045040394823 7635.81018417933 68.5833333333333 -59.8166666666667
2008 9 0 1267.31 18.88 2625.67 -1233.43 873.079288937263 7626.40358236944 68.5 -59.85
2008 9 0 1580.5 45.41 5240.02 -1014.18 934.004464285941 7441.79878345381 66.7833333333333 -59.1
2008 9 0 1670.13 45.56 3907.98 -907.56 937.761660694264 7446.1771659786 66.8166666666667 -59
2008 9 0 1677.04 43.17 3215.66 -838.5 982.123246960536 7493.50450717453 67.1666666666667 -57.8166666666667
2008 9 1 1666.02 43.02 3512.13 -1056.77 970.014074031055 7491.32673327881 67.1666666666667 -58.1
2008 10 0 2809.83 39.64 6387.79 -1300.59 874.227410422253 7641.63641477749 68.6333333333333 -59.7666666666667
2008 10 0 2803.23 31.55 6046.65 -1246.68 872.767985451124 7637.65093293457 68.6 -59.8166666666667
2008 10 0 789.25 27.9 3330.77 -1296.59 871.853149193097 7629.98440199459 68.5333333333333 -59.8666666666667
2008 10 0 1379.59 48.9 4195.59 -1001.68 943.070546218854 7454.59256398865 66.8833333333333 -58.85
2008 10 0 2220.23 26.07 4077.55 -963.55 928.774504038977 7446.62121460034 66.8333333333333 -59.2
2008 10 0 2546.39 23.95 5192.79 -1006.64 928.341772612552 7444.6671781653 66.8166666666667 -59.2166666666667
2008 10 0 1805.5 44.83 2330.74 -810.54 981.789215313314 7495.33760219375 67.1833333333333 -57.8166666666667
2008 10 1 1731.58 44.6 3410.84 -767.22 980.744064583783 7497.04118692311 67.2 -57.8333333333333
2008 10 0 1123.76 2.81 84.9 -1470.19 871.60196090051 7622.41859656016 68.4666666666667 -59.9
2008 10 0 1318.98 28.65 3314.99 -1372.26 874.03095123066 7624.6640307252 68.4833333333333 -59.8333333333333
2008 10 0 1343.48 45.98 3870.08 -1020.01 968.326148211322 7496.7036007387 67.2166666666667 -58.1166666666667
2008 10 0 1458.95 23.88 6858.3 -991.6 970.45927087152 7497.08262380423 67.2166666666667 -58.0666666666667
2008 10 0 1655.87 26.4 4268.58 -934.9 968.326148211322 7496.7036007387 67.2166666666667 -58.1166666666667
2008 10 0 1792.29 39.5 1845.54 -945.66 976.095788761194 7494.30641015495 67.1833333333333 -57.95
2008 10 0 2004.01 39.66 9626.03 -928.14 975.765695304413 7496.14008888173 67.2 -57.95
2008 10 0 1501.29 50.73 5303.8 -1341.65 954.494778155449 7496.1791635775 67.2333333333333 -58.4333333333333
2008 10 0 1617.75 44.36 3863.21 -1203.06 966.840069830479 7492.65706447907 67.1833333333333 -58.1666666666667
2008 10 0 631.94 3.72 153.19 -1279.96 871.053267609334 7626.10080234292 68.5 -59.9
2008 10 0 908.17 39.57 2314.9 -1358.55 874.5835955514 7620.98232113807 68.45 -59.8333333333333
2008 10 0 1300.4 47.48 5137.72 -1051.66 967.290350455272 7498.41210962163 67.2333333333333 -58.1333333333333
2008 10 0 1666.94 44.54 6188.3 -1150.57 962.95776517314 7493.86637445282 67.2 -58.25
2008 10 0 2774.93 36.86 8315.27 -1376.26 869.830068367045 7629.68255395858 68.5333333333333 -59.9166666666667
2008 10 0 1327.26 50.79 4715.99 -943.6 936.14463950835 7451.5748388932 66.8666666666667 -59.0166666666667
2008 10 0 2905.67 45.62 6950.02 -990.65 941.204839119789 7452.39883935814 66.8666666666667 -58.9
2008 10 0 1767.18 38.56 5168.56 -1230.42 961.141878260499 7491.65829373288 67.1833333333333 -58.3
2008 10 1 1819.28 40.32 5455.23 -1057.29 967.939713338376 7494.74317107154 67.2 -58.1333333333333
2008 10 0 2590.03 41.13 5463.26 -910.66 979.654396678545 7494.94945791344 67.1833333333333 -57.8666666666667
2008 10 0 2435.04 49.93 3956.91 -1034.76 933.119552620511 7447.31481005955 66.8333333333333 -59.1
2008 10 0 2924.29 50.55 5591 -972.03 946.376236499022 7457.02689248653 66.9 -58.7666666666667
2008 10 1 1643.55 22.79 4439.97 -1102.18 877.972363493729 7644.08951015813 68.65 -59.6666666666667
2008 10 0 1804.47 12.59 2060.2 -1022.56 876.350563546689 7645.72486736626 68.6666666666667 -59.7
2008 10 0 2910.3 43.51 6663.03 -1226.06 871.053267609334 7626.10080234292 68.5 -59.9
2008 10 0 2322.53 49.34 6036.16 -1065.9 942.767952052947 7456.43020946527 66.9 -58.85
2008 10 0 2669.03 33.26 5199.76 -1312.71 870.92557080048 7622.31791165448 68.4666666666667 -59.9166666666667
2008 10 0 3361.82 38.1 3307.09 -1226.91 872.424770792848 7616.89524668214 68.4166666666667 -59.9
2008 10 0 2306.74 43.03 4240.47 -829.24 980.410452250835 7498.87433550932 67.2166666666667 -57.8333333333333
2008 10 0 2277.9 42.67 4188.99 -820.83 980.744064583783 7497.04118692311 67.2 -57.8333333333333
2008 10 0 3251.99 42.48 4549.38 -901.96 979.274775971917 7492.98706951057 67.1666666666667 -57.8833333333333
2008 10 0 3325.41 36.19 3333.06 -811.07 981.365027630185 7489.57888227286 67.1333333333333 -57.85
2008 10 0 1616.72 38.83 6347.12 -1062.77 875.789085806397 7649.40539866415 68.7 -59.7
2008 10 0 1836.21 39.02 7553.16 -1042.85 876.17685755175 7651.34776240453 68.7166666666667 -59.6833333333333
2008 10 0 2303.95 45.26 7380.74 -1110.59 965.158381557275 7498.03561715005 67.2333333333333 -58.1833333333333
2008 10 0 2489.54 25.88 3506.61 -1244.04 961.604540238853 7497.41198275858 67.2333333333333 -58.2666666666667
2008 10 0 2678.11 22.78 2155.26 -1109.32 963.026160474269 7497.66085854764 67.2333333333333 -58.2333333333333
2008 10 0 2852.56 45.43 4997.98 -1185.95 959.471901499421 7497.04011402151 67.2333333333333 -58.3166666666667
2008 10 0 2037.51 37.85 6137.11 -1049.02 968.58892438051 7491.07419338062 67.1666666666667 -58.1333333333333
2008 10 0 2237.34 39.54 5876.11 -1249.33 962.566593367399 7491.90682842421 67.1833333333333 -58.2666666666667
2008 10 2 1718.51 43.31 6501.03 -1230.81 877.333817286228 7657.1751290074 68.7666666666667 -59.6333333333333
2008 10 0 2345.42 24.21 2368.58 -1295.62 956.627996047791 7496.54698632996 67.2333333333333 -58.3833333333333
2008 10 0 2787.28 24.3 2552.33 -1169.06 958.760966526648 7496.9165431004 67.2333333333333 -58.3333333333333
2008 10 0 2095.83 45.08 4315.73 -910.45 975.765695304413 7496.14008888173 67.2 -57.95
2008 10 0 2715.36 45.98 4422.68 -936.46 975.765695304413 7496.14008888173 67.2 -57.95
2008 10 0 1533.99 54.8 4186.8 -1122.29 935.12455196118 7453.29628857139 66.8833333333333 -59.0333333333333
2008 10 0 2283.03 45.73 4196.49 -1007.92 928.050240123472 7446.50629937896 66.8333333333333 -59.2166666666667
2008 10 0 2283.7 41.68 2660.08 -1091.76 960.429479102393 7491.53431589208 67.1833333333333 -58.3166666666667
2008 10 0 2294.36 45.62 3735.5 -1213.27 958.686437130798 7493.12235701918 67.2 -58.35
2008 10 0 1545.51 37.04 6226.97 -1275.45 872.88501582092 7641.43356422651 68.6333333333333 -59.8
2008 10 0 1797.08 41.8 3267.48 -1217.67 875.341714728788 7634.27420133779 68.5666666666667 -59.7666666666667
2008 10 0 1753.17 40.16 4971.26 -1337.11 874.619417219903 7643.57858918105 68.65 -59.75
2008 10 0 1519.75 37.8 4996.74 -1114.86 876.069840162581 7647.56513593884 68.6833333333333 -59.7
2008 10 0 1336.85 49.27 6219.61 -1090.31 947.726528988061 7466.69281102643 66.9833333333333 -58.7
2008 10 2 1469.48 42.1 6031.06 -1338.69 875.508300501514 7651.24565554594 68.7166666666667 -59.7
2008 10 0 1193.14 50.94 4326.15 -1002.83 944.020533953331 7462.29991683211 66.95 -58.8
2008 10 0 1318.44 52.2 3863.43 -1141.19 930.494897008634 7454.43794673704 66.9 -59.1333333333333
2008 10 0 1387.22 40.19 3073.16 -1193.2 964.381318852029 7494.1159233643 67.2 -58.2166666666667
2008 10 1 1525.82 39.53 5836.33 -1202.49 879.235456877906 7653.70089199359 68.7333333333333 -59.6
2008 10 0 953.97 38.86 2311.13 -1310.8 872.527462984523 7630.0853855782 68.5333333333333 -59.85
2008 10 0 1196.07 54.34 3218.06 -1039.37 940.782568185086 7450.44261089064 66.85 -58.9166666666667
2008 10 0 1460.63 45.71 3914.41 -1091.77 943.792752309216 7454.71157770371 66.8833333333333 -58.8333333333333
2008 10 0 1295.21 39.12 2850.6 -839.68 980.366031821753 7495.07864637428 67.1833333333333 -57.85
2008 10 3 1456.27 38.87 4185.04 -837.34 980.410452250835 7498.87433550932 67.2166666666667 -57.8333333333333
2008 10 0 1556.47 43.83 4636.98 -1449.19 871.542527571833 7641.23144595757 68.6333333333333 -59.8333333333333
2008 10 1 964.83 34.49 2659.99 -1188.9 872.527462984523 7630.0853855782 68.5333333333333 -59.85
2008 10 0 1328.35 46.16 5088.2 -1157.37 964.447669157884 7497.91050496192 67.2333333333333 -58.2
2008 10 0 1287.95 44.4 3240.12 -1222.22 963.600015651839 7490.19638658715 67.1666666666667 -58.25
2008 10 0 1313.04 45.4 3352.73 -791.38 980.744064583783 7497.04118692311 67.2 -57.8333333333333
2008 10 0 1358.63 42.84 3713.86 -1136.14 962.566593367399 7491.90682842421 67.1833333333333 -58.2666666666667
2008 10 0 891.01 11.52 582.08 -1303.74 873.229975146799 7620.7795345414 68.45 -59.8666666666667
2008 10 0 1151.63 26.47 1235.63 -1502.23 870.24915753915 7622.2174110086 68.4666666666667 -59.9333333333333
2008 10 0 1038.74 51.38 3117.81 -1079.04 961.604540238853 7497.41198275858 67.2333333333333 -58.2666666666667
2008 10 0 1482.78 40.14 3240.9 -936.55 972.20885694197 7495.50223321711 67.2 -58.0333333333333
2008 10 0 1495.8 41.76 2240.17 -1140.41 963.9210844187 7488.36137839255 67.15 -58.25
2008 10 0 1547.44 41.21 3317.24 -1435.52 871.02668533455 7635.50725589575 68.5833333333333 -59.8666666666667
2008 10 0 867.28 39.58 1487.36 -1218.17 869.429081462631 7627.74109002263 68.5166666666667 -59.9333333333333
2008 10 0 926.58 46.76 3620.82 -1299.4 956.945236588137 7494.71144492164 67.2166666666667 -58.3833333333333
2008 10 0 1004.19 49.65 3139.69 -1170.5 953.783650749917 7496.05694133699 67.2333333333333 -58.45
2008 10 1 1655.43 42.94 1887.27 -1165.96 963.9210844187 7488.36137839255 67.15 -58.25
2008 10 0 1609.85 44.69 3309.9 -1256 957.579606136855 7491.04033459243 67.1833333333333 -58.3833333333333
2008 10 0 1598.37 43.57 3842.08 -1278.09 873.278073659512 7643.37550140384 68.65 -59.7833333333333
2008 10 0 1660.35 43.11 8167.38 -1319.37 876.38442222406 7658.91270880983 68.7833333333333 -59.65
2008 10 0 729.97 35 2251.9 -1356.19 868.481232037114 7629.48224088199 68.5333333333333 -59.95
2008 10 0 975.03 54.13 3695.54 -1012.92 951.419496832078 7471.09103232269 67.0166666666667 -58.6
2008 10 0 944.19 54.9 4112.69 -1052.03 948.856204065861 7468.77057676141 67 -58.6666666666667
2008 10 0 1232.77 50.45 3953.75 -1088.05 949.472716704854 7465.09686740113 66.9666666666667 -58.6666666666667
2008 10 0 1341.12 41.26 2609.6 -1086.52 958.686437130798 7493.12235701918 67.2 -58.35
2008 10 0 1670.27 42.58 1753.48 -930.62 971.497403814637 7495.37524068191 67.2 -58.05
2008 10 2 2051.1 43.48 5190.14 -1207.73 874.061014084589 7647.25952097725 68.6833333333333 -59.75
2008 10 0 1204.82 36.84 1578.49 -1328.18 868.351581316304 7625.69967197474 68.5 -59.9666666666667
2008 10 0 1062.77 49.45 3787.93 -1169.2 953.665988432753 7475.25030647664 67.05 -58.5333333333333
2008 10 0 1252.56 48.36 4119.16 -1160.54 954.602954575705 7469.74146238214 67 -58.5333333333333
2008 10 0 1910.4 38.32 4960.06 -1211.17 964.381318852029 7494.1159233643 67.2 -58.2166666666667
2008 10 0 2034.99 40.66 4185.5 -813.22 976.095788761194 7494.30641015495 67.1833333333333 -57.95
2008 10 1 2132.61 35.51 5246.53 -1036.45 876.458145077626 7649.50757064323 68.7 -59.6833333333333
2008 10 0 1059.54 41.65 1977.29 -1184.52 871.876261560086 7620.5774854315 68.45 -59.9
2008 10 0 1341.73 47.81 4851.21 -1117.69 939.628134720436 7471.01286523259 67.0333333333333 -58.8666666666667
2008 10 0 1324.3 52.92 4427.16 -982.33 968.326148211322 7496.7036007387 67.2166666666667 -58.1166666666667
2008 10 0 1517.37 43.92 2551.31 -1272.28 962.174361774461 7489.9473226478 67.1666666666667 -58.2833333333333
2008 10 0 1968.55 44.86 4662.3 -1106.98 955.67460242778 7485.04186040767 67.1333333333333 -58.45
2008 10 0 2018.13 39.96 4864.82 -1241.9 876.563570148962 7653.29017234478 68.7333333333333 -59.6666666666667
2008 10 0 2216.63 26.2 2915.16 -1095.19 871.81914195118 7639.39064445234 68.6166666666667 -59.8333333333333
2008 10 0 986.43 36.61 2095.76 -1382.29 870.103989816299 7627.84140155953 68.5166666666667 -59.9166666666667
2008 10 0 1096.89 7.2 259.91 -1306.45 869.155661751302 7629.58230552432 68.5333333333333 -59.9333333333333
2008 10 0 1252.57 31.02 1434.78 -1274.93 871.178812131004 7629.88360219556 68.5333333333333 -59.8833333333333
2008 10 0 2334.32 15.19 1481.39 -997.82 876.128932811343 7638.15916042665 68.6 -59.7333333333333
2008 10 0 1297.42 50.84 4337.73 -1191.96 963.736928782148 7497.78558542732 67.2333333333333 -58.2166666666667
2008 10 0 1390.97 54.4 5329.38 -1097.81 958.050003931007 7496.79316484386 67.2333333333333 -58.35
2008 10 0 1285.93 48.04 4361.13 -1039.77 964.059142656727 7495.95075918308 67.2166666666667 -58.2166666666667
2008 10 0 1719.38 41.79 3420.06 -752.08 980.744064583783 7497.04118692311 67.2 -57.8333333333333
2008 10 0 1706.15 44.77 3646.55 -1191.79 962.566593367399 7491.90682842421 67.1833333333333 -58.2666666666667
2008 10 0 1212.46 46.57 3468.15 -1060.71 952.758883465803 7467.53941653246 66.9833333333333 -58.5833333333333
2008 10 0 1477.29 54.32 3493.65 -1165.62 947.419247709737 7468.52979811785 67 -58.7
2008 10 0 1821.48 39.36 3950.05 -800.34 975.765695304413 7496.14008888173 67.2 -57.95
2008 10 0 1604.17 40.26 4483.05 -760.57 980.410452250835 7498.87433550932 67.2166666666667 -57.8333333333333
2008 10 0 961.32 35.2 1468.62 -1496.03 868.623936729501 7623.85831991737 68.4833333333333 -59.9666666666667
2008 10 0 1157.82 46.11 2673.08 -1204.13 954.382720310516 7475.37233290407 67.05 -58.5166666666667
2008 10 0 1054.48 45.76 2463.2 -1054.14 954.382720310516 7475.37233290407 67.05 -58.5166666666667
2008 10 0 1443.11 38.12 1643.27 -1134.51 958.213826801022 7487.36918754393 67.15 -58.3833333333333
2008 10 0 1716.61 45.54 2089.77 -1112.04 961.461493159648 7489.82308035176 67.1666666666667 -58.3
2008 10 1 1864.12 41.88 2465.24 -1187.13 965.669646306984 7486.77648423127 67.1333333333333 -58.2166666666667
2008 10 0 1419.55 36.3 4298.39 -1243.69 875.290053718082 7643.68040749074 68.65 -59.7333333333333
2008 10 1 1138.4 40.75 6949.75 -1117.15 876.66683833696 7657.07267138491 68.7666666666667 -59.65
2008 10 0 1131.04 39.73 1957.38 -1177.17 871.876261560086 7620.5774854315 68.45 -59.9
2008 10 0 1084.76 43.22 2223.6 -1291.31 873.201753462214 7630.18655294453 68.5333333333333 -59.8333333333333
2008 10 0 1079.11 54.91 2645.63 -1076.63 955.7260932552 7471.82227770471 67.0166666666667 -58.5
2008 10 0 1100.65 54.78 3020.6 -1107.26 940.345897658099 7471.1310801171 67.0333333333333 -58.85
2008 10 0 1712.1 40.68 1375.6 -1062.19 963.669555960108 7493.99105246637 67.2 -58.2333333333333
2008 10 0 1134.92 53.93 3578.99 -1222.49 967.615050863511 7496.57764523632 67.2166666666667 -58.1333333333333
2008 10 0 1085.26 51.44 2274.85 -1264 957.339013756666 7496.66997925326 67.2333333333333 -58.3666666666667
2008 10 0 1182.25 47.94 2445.78 -1091.38 963.026160474269 7497.66085854764 67.2333333333333 -58.2333333333333
2008 10 0 1539.75 40.17 3702.59 -1187.26 964.312800825973 7490.32120822779 67.1666666666667 -58.2333333333333
2008 11 0 639.96 25.51 1187.43 -1173.1 873.556224849063 7641.5348979677 68.6333333333333 -59.7833333333333
2008 11 0 730.33 54.98 2505.78 -1199.31 940.951627749069 7467.45591124861 67 -58.85
2008 11 2 1015.33 54.61 2601.56 -1317.68 941.477431821018 7473.20552944213 67.05 -58.8166666666667
2008 11 0 1282.06 46.4 2855.53 -1131.3 952.137330556132 7471.21242115775 67.0166666666667 -58.5833333333333
2008 11 0 1139.54 45.84 2271.62 -1240.7 964.381318852029 7494.1159233643 67.2 -58.2166666666667
2008 11 0 1281.1 45.2 2544.09 -928.56 979.654396678545 7494.94945791344 67.1833333333333 -57.8666666666667
2008 11 0 1882.08 37.86 2346.36 -828.36 979.654396678545 7494.94945791344 67.1833333333333 -57.8666666666667
2008 11 0 862.81 53.08 2089.32 -1210.64 943.323474097181 7475.39952553032 67.0666666666667 -58.7666666666667
2008 11 0 959.42 54.27 2303.81 -1272 946.189757640787 7475.87766174514 67.0666666666667 -58.7
2008 11 0 921.71 44.72 2170.78 -1165.65 963.991197233856 7492.15613511954 67.1833333333333 -58.2333333333333
2008 11 1 430.76 46.03 3264.38 -1201.19 875.400255066558 7647.46308157766 68.6833333333333 -59.7166666666667
2008 11 0 1044.41 53.47 2296.18 -1064.23 953.261091658957 7473.29213205533 67.0333333333333 -58.55
2008 11 2 736.84 44.42 1639.31 -1219.14 952.817886274667 7484.55321428463 67.1333333333333 -58.5166666666667
2008 11 0 955.49 43.93 1734.69 -877.91 975.435563330951 7497.97375736711 67.2166666666667 -57.95
2009 7 0 636.99 47.87 4544.34 -741.37 884.103004006146 7648.80403867312 68.6833333333333 -59.5
2009 7 0 748.52 52.28 2919.4 -983.45 882.095036438034 7648.49184666359 68.6833333333333 -59.55
2009 7 0 983.03 50.47 3085.71 -1201.58 876.739401604639 7647.66737300472 68.6833333333333 -59.6833333333333
2009 7 0 1106.58 37.49 4974.5 -865.92 882.56443809016 7641.02913192267 68.6166666666667 -59.5666666666667
2009 7 0 3305.91 48.53 4769.58 -1304.99 875.45679035622 7638.05714832327 68.6 -59.75
2009 7 0 1179.52 20.7 3341.13 -908.8 881.008923437409 7633.25495136509 68.55 -59.6333333333333
2009 7 0 1489.59 21.28 1698.63 -1110.89 878.707327358831 7634.78582465424 68.5666666666667 -59.6833333333333
2009 7 0 1425.03 39.8 4825.16 -1331.71 873.876020583096 7630.28790409173 68.5333333333333 -59.8166666666667
2009 7 0 1579.12 14.75 5365.44 -1050.11 883.529412367119 7652.48298018212 68.7166666666667 -59.5
2009 7 0 1436.78 38.48 7756.6 -968.06 879.90336892898 7653.80402775558 68.7333333333333 -59.5833333333333
2009 7 0 1730.7 21.47 5166.68 -915.2 881.809762740892 7650.33151935163 68.7 -59.55
2009 7 0 2216.13 15.8 5570.89 -715.71 883.816223961031 7650.64351255343 68.7 -59.5
2009 7 0 2110.38 15.02 4709.75 -736.07 883.816223961031 7650.64351255343 68.7 -59.5
2009 7 0 2372.29 37.1 6711.61 -1222.99 876.458145077626 7649.50757064323 68.7 -59.6833333333333
2009 7 0 2515.37 13.88 2785.91 -904.01 880.756271115651 7648.28463208801 68.6833333333333 -59.5833333333333
2009 8 0 2613.71 22.57 6666.18 -940.99 880.267018009747 7642.55830383387 68.6333333333333 -59.6166666666667
2009 8 0 2993.67 16.07 4926.55 -930.37 883.235816760394 7641.13309434366 68.6166666666667 -59.55
2009 8 0 2587.31 33.98 6310.21 -1286.31 875.45679035622 7638.05714832327 68.6 -59.75
2009 8 0 3194 13.33 2356.48 -804.22 880.161290549884 7638.77508225159 68.6 -59.6333333333333
2009 8 0 3116.2 7.46 1679.74 -1000.86 878.707327358831 7634.78582465424 68.5666666666667 -59.6833333333333
2009 8 0 3026.33 30.44 6472.88 -910.94 880.053406573025 7634.99175869415 68.5666666666667 -59.65
2009 8 0 3313.03 39.18 5861.46 -1041.85 878.201072314889 7629.05948427002 68.5166666666667 -59.7166666666667
2009 8 0 2557.32 47.18 5514.94 -1004.54 944.933002019755 7456.78763438624 66.9 -58.8
2009 8 0 1668.86 47.85 1099.94 -1146.34 967.290350455272 7498.41210962163 67.2333333333333 -58.1333333333333
2009 8 0 2696.13 46.7 3616.67 -925.14 950.183461392955 7451.99660847179 66.85 -58.7
2009 8 0 2223.53 52.4 5040.9 -909.21 958.446949684352 7451.50099831942 66.8333333333333 -58.5166666666667
2009 8 0 1219.38 49.9 2675.21 -961.51 961.117688175951 7457.62642789374 66.8833333333333 -58.4333333333333
2009 8 0 1086.92 49.06 4320.52 -850.25 971.459608322098 7453.74710162946 66.8333333333333 -58.2166666666667
2009 8 0 937.76 53.85 2468.44 -823.96 971.860433469046 7455.70871796183 66.85 -58.2
2009 8 0 954.95 48.83 2487.03 -885.3 966.167846203447 7458.49775640302 66.8833333333333 -58.3166666666667
2009 8 0 2146.02 52.63 4545.26 -972.17 968.331784520257 7458.87410860231 66.8833333333333 -58.2666666666667
2009 8 0 1822.3 53.83 3342.48 -1060.17 967.290350455272 7498.41210962163 67.2333333333333 -58.1333333333333
2009 8 0 872.18 48.31 2623.71 -864.91 880.04000417883 7612.39264912863 68.3666666666667 -59.7333333333333
2009 8 0 1182.84 45.17 11346.32 -945.19 881.425665775856 7648.38814803139 68.6833333333333 -59.5666666666667
2009 8 0 921.38 52.81 2657.22 -1101.43 877.847087549929 7617.70888502167 68.4166666666667 -59.7666666666667
2009 8 0 2499.36 49.71 5933.2 -753.46 880.673724992603 7621.90398683299 68.45 -59.6833333333333
2009 8 0 2588.52 45.5 3890.26 -1102.39 878.085231694352 7625.27604748306 68.4833333333333 -59.7333333333333
2009 8 0 2192.85 53.06 4771.8 -864.72 881.96538852141 7631.51845208631 68.5333333333333 -59.6166666666667
2009 8 0 1876.88 52.5 7639.47 -869.1 881.50521943236 7638.98185584399 68.6 -59.6
2009 8 0 2061.39 53.59 9679.19 -747.94 884.29235016842 7643.18113383896 68.6333333333333 -59.5166666666667
2009 8 0 1671.96 54.16 6293.91 -793.41 879.983846593003 7644.39825800409 68.65 -59.6166666666667
2009 8 0 1226.14 49.18 10355.03 -711.51 885.05952877344 7647.06905437605 68.6666666666667 -59.4833333333333
2009 8 0 2876.35 32.09 6154.05 -1021.54 883.529412367119 7652.48298018212 68.7166666666667 -59.5
2009 8 0 1482.12 48.32 4012.9 -1085.3 947.419247709737 7468.52979811785 67 -58.7
2009 8 0 1709.4 46.45 2749.58 -1140.34 948.753258585346 7464.97624417356 66.9666666666667 -58.6833333333333
2009 8 0 1873.29 49.28 3326.72 -804.29 881.118099706486 7614.43940334265 68.3833333333333 -59.7
2009 8 0 1624.37 47.9 4303.51 -1095.54 878.524771558891 7617.81142051215 68.4166666666667 -59.75
2009 8 0 3217.92 12.57 2568.89 -867.28 885.441528272571 7649.01308008679 68.6833333333333 -59.4666666666667
2009 8 0 3347.18 36.18 7823.23 -943.54 883.147427661537 7650.53933225431 68.7 -59.5166666666667
2009 8 0 1648.51 48.36 2831.1 -876.87 964.725081915029 7458.24783015935 66.8833333333333 -58.35
2009 8 0 1668.99 46.09 2834.79 -909.88 965.764421174737 7456.53717146733 66.8666666666667 -58.3333333333333
2009 8 0 1577.33 45.88 10421.44 -933.16 881.140894205768 7650.22788675211 68.7 -59.5666666666667
2009 8 0 1654.79 54.04 16056.03 -680.65 885.729280849548 7647.17373301196 68.6666666666667 -59.4666666666667
2009 8 0 2099.69 49.22 10381.86 -1201.35 876.069840162581 7647.56513593884 68.6833333333333 -59.7
2009 8 0 3214.92 14.5 3936.05 -1249.02 877.12718065732 7649.60992520682 68.7 -59.6666666666667
2009 8 0 3042.75 34.63 8053.09 -841.69 881.425665775856 7648.38814803139 68.6833333333333 -59.5666666666667
2009 8 0 2001.25 49.4 9347.93 -809.75 881.221608733384 7640.82175656666 68.6166666666667 -59.6
2009 8 0 1101.68 47.89 3644.75 -936.41 985.221850881562 7484.59949728804 67.0833333333333 -57.7833333333333
2009 8 0 1084.06 49.27 3823.91 -820.02 985.556641815347 7482.76648775679 67.0666666666667 -57.7833333333333
2009 8 0 1044.01 46.33 2081.57 -756.58 959.893240738816 7451.74743913495 66.8333333333333 -58.4833333333333
2009 8 0 2047.22 49.69 5343.88 -806.38 885.346747654534 7645.2296344174 68.65 -59.4833333333333
2009 8 0 2091.58 45.51 8477.48 -861.79 879.943366506859 7631.20833424811 68.5333333333333 -59.6666666666667
2009 8 0 1059.79 49.84 3117.73 -825.6 952.245205114696 7448.56475060975 66.8166666666667 -58.6666666666667
2009 8 0 1004.58 48.49 4782.57 -858.45 945.668996416266 7434.25837196508 66.7 -58.8666666666667
2009 8 0 2189.14 53.78 8193.31 -974.69 877.13070068734 7627.01411085233 68.5 -59.75
2009 8 0 1211.59 54.58 4270.42 -843.56 942.628486700669 7429.98726587746 66.6666666666667 -58.95
2009 8 0 1074.99 48.27 3372.4 -775.71 947.66844015692 7440.250339863 66.75 -58.8
2009 8 0 1258.6 47.88 6005.26 -870.91 937.070163701619 7436.6332983759 66.7333333333333 -59.05
2009 8 0 1890.65 54.75 6601.46 -854.6 882.703341832418 7622.21452712672 68.45 -59.6333333333333
2009 8 0 2475.13 41.91 5192.45 -836.97 880.954513727812 7620.06370058113 68.4333333333333 -59.6833333333333
2009 8 0 1211.59 53.06 3892.72 -933.41 948.206145313682 7446.00291215424 66.8 -58.7666666666667
2009 8 0 1071.66 54.97 5352.34 -802.14 945.792260584627 7438.05338698297 66.7333333333333 -58.85
2009 8 0 1195.64 53.58 1937.46 -823.98 979.835848945955 7481.72804485717 67.0666666666667 -57.9166666666667
2009 8 1 1187.89 45.25 1854.38 -896.55 979.835848945955 7481.72804485717 67.0666666666667 -57.9166666666667
2009 8 0 1689.54 45.39 11622 -904.3 881.140894205768 7650.22788675211 68.7 -59.5666666666667
2009 8 0 1696.45 30.34 3083.03 -988.16 879.90336892898 7653.80402775558 68.7333333333333 -59.5833333333333
2009 8 0 1015.67 47.2 1474.21 -984.07 974.173927796753 7484.49780382154 67.1 -58.0333333333333
2009 8 0 1212.57 52.47 1597.85 -1193.38 966.57972225018 7498.2864194813 67.2333333333333 -58.15
2009 8 0 1672.78 50.48 4796.17 -709.11 885.729280849548 7647.17373301196 68.6666666666667 -59.4666666666667
2009 8 0 1232.23 48.16 3387.68 -942.86 943.05765577848 7431.94405120537 66.6833333333333 -58.9333333333333
2009 8 0 1144.21 46.98 4725.95 -821.43 939.712979051761 7429.51442151378 66.6666666666667 -59.0166666666667
2009 8 0 1978.64 53.82 8640.28 -1043.03 876.069840162581 7647.56513593884 68.6833333333333 -59.7
2009 8 0 1053.55 46.61 4058.5 -890.25 937.526076138722 7429.16185194967 66.6666666666667 -59.0666666666667
2009 8 0 1126.03 52.9 2954.04 -913.68 937.070163701619 7436.6332983759 66.7333333333333 -59.05
2009 8 0 1771.97 54.22 7541.95 -959.24 876.631255935349 7643.8845929426 68.65 -59.7
2009 8 0 1245.13 50.21 2464.97 -980.85 939.082938610044 7442.61824572774 66.7833333333333 -58.9833333333333
2009 8 0 1137.59 45.2 2520.2 -853.43 925.873448444705 7436.73737526433 66.75 -59.3
2009 8 0 3817.51 46.22 2982.12 -1289.65 874.112434834519 7637.85367402015 68.6 -59.7833333333333
2009 8 2 1224.13 37.76 4857.08 -874.56 880.833266939091 7638.87837740521 68.6 -59.6166666666667
