"x" "y" "bathymetry"
942 7458 -1056.18580631301
943 7458 -1056.18580631301
944 7458 -1028.86950283316
945 7458 -1028.86950283316
946 7458 -1028.86950283316
947 7458 -1028.86950283316
948 7458 -1004.46088921702
949 7458 -1004.46088921702
950 7458 -1004.46088921702
951 7458 -1004.46088921702
952 7458 -991.72913774816
953 7458 -991.72913774816
954 7458 -991.72913774816
955 7458 -991.72913774816
956 7458 -983.678593895315
957 7458 -983.678593895315
958 7458 -983.678593895315
959 7458 -983.678593895315
960 7458 -970.289344218088
961 7458 -970.289344218088
962 7458 -970.289344218088
963 7458 -970.289344218088
964 7458 -928.679168751175
965 7458 -928.679168751175
966 7458 -928.679168751175
967 7458 -928.679168751175
968 7458 -895.593619489071
969 7458 -895.593619489071
970 7458 -895.593619489071
971 7458 -895.593619489071
972 7458 -877.567412927324
973 7458 -877.567412927324
974 7458 -877.567412927324
975 7458 -877.567412927324
976 7458 -870.686483403707
977 7458 -870.686483403707
978 7458 -870.686483403707
979 7458 -870.686483403707
980 7458 -809.349991957029
981 7458 -809.349991957029
982 7458 -809.349991957029
983 7458 -809.349991957029
984 7458 -765.902994255574
985 7458 -765.902994255574
986 7458 -765.902994255574
987 7458 -765.902994255574
988 7458 -724.207850449441
989 7458 -724.207850449441
990 7458 -724.207850449441
991 7458 -724.207850449441
929 7459 -1098.63891694624
930 7459 -1098.63891694624
931 7459 -1098.63891694624
932 7459 -1096.74839005699
933 7459 -1096.74839005699
934 7459 -1096.74839005699
935 7459 -1096.74839005699
936 7459 -1085.65885817997
937 7459 -1085.65885817997
938 7459 -1085.65885817997
939 7459 -1085.65885817997
940 7459 -1056.18580631301
941 7459 -1056.18580631301
942 7459 -1056.18580631301
943 7459 -1056.18580631301
944 7459 -1028.86950283316
945 7459 -1028.86950283316
946 7459 -1028.86950283316
947 7459 -1028.86950283316
948 7459 -1004.46088921702
949 7459 -1004.46088921702
950 7459 -1004.46088921702
951 7459 -1004.46088921702
952 7459 -991.72913774816
953 7459 -991.72913774816
954 7459 -991.72913774816
955 7459 -991.72913774816
956 7459 -983.678593895315
957 7459 -983.678593895315
958 7459 -983.678593895315
959 7459 -983.678593895315
960 7459 -970.289344218088
961 7459 -970.289344218088
962 7459 -970.289344218088
963 7459 -970.289344218088
964 7459 -928.679168751175
965 7459 -928.679168751175
966 7459 -928.679168751175
967 7459 -928.679168751175
968 7459 -895.593619489071
969 7459 -895.593619489071
970 7459 -895.593619489071
971 7459 -895.593619489071
972 7459 -877.567412927324
973 7459 -877.567412927324
974 7459 -877.567412927324
975 7459 -877.567412927324
976 7459 -870.686483403707
977 7459 -870.686483403707
978 7459 -870.686483403707
979 7459 -870.686483403707
980 7459 -809.349991957029
981 7459 -809.349991957029
982 7459 -809.349991957029
983 7459 -809.349991957029
984 7459 -765.902994255574
985 7459 -765.902994255574
986 7459 -765.902994255574
987 7459 -765.902994255574
988 7459 -724.207850449441
989 7459 -724.207850449441
990 7459 -724.207850449441
991 7459 -724.207850449441
992 7459 NA
929 7460 -1098.63891694624
930 7460 -1098.63891694624
931 7460 -1098.63891694624
932 7460 -1096.74839005699
933 7460 -1096.74839005699
934 7460 -1096.74839005699
935 7460 -1096.74839005699
936 7460 -1085.65885817997
937 7460 -1085.65885817997
938 7460 -1085.65885817997
939 7460 -1085.65885817997
940 7460 -1056.18580631301
941 7460 -1056.18580631301
942 7460 -1056.18580631301
943 7460 -1056.18580631301
944 7460 -1028.86950283316
945 7460 -1028.86950283316
946 7460 -1028.86950283316
947 7460 -1028.86950283316
948 7460 -1004.46088921702
949 7460 -1004.46088921702
950 7460 -1004.46088921702
951 7460 -1004.46088921702
952 7460 -991.72913774816
953 7460 -991.72913774816
954 7460 -991.72913774816
955 7460 -991.72913774816
956 7460 -983.678593895315
957 7460 -983.678593895315
958 7460 -983.678593895315
959 7460 -983.678593895315
960 7460 -970.289344218088
961 7460 -970.289344218088
962 7460 -970.289344218088
963 7460 -970.289344218088
964 7460 -928.679168751175
965 7460 -928.679168751175
966 7460 -928.679168751175
967 7460 -928.679168751175
968 7460 -895.593619489071
969 7460 -895.593619489071
970 7460 -895.593619489071
971 7460 -895.593619489071
972 7460 -877.567412927324
973 7460 -877.567412927324
974 7460 -877.567412927324
975 7460 -877.567412927324
976 7460 -870.686483403707
977 7460 -870.686483403707
978 7460 -870.686483403707
979 7460 -870.686483403707
980 7460 -809.349991957029
981 7460 -809.349991957029
982 7460 -809.349991957029
983 7460 -809.349991957029
984 7460 -765.902994255574
985 7460 -765.902994255574
986 7460 -765.902994255574
987 7460 -765.902994255574
988 7460 -724.207850449441
989 7460 -724.207850449441
990 7460 -724.207850449441
991 7460 -724.207850449441
992 7460 NA
930 7461 -1136.21886193166
931 7461 -1136.21886193166
932 7461 -1134.48415364422
933 7461 -1134.48415364422
934 7461 -1134.48415364422
935 7461 -1134.48415364422
936 7461 -1121.79166201058
937 7461 -1121.79166201058
938 7461 -1121.79166201058
939 7461 -1121.79166201058
940 7461 -1097.89889712074
941 7461 -1097.89889712074
942 7461 -1097.89889712074
943 7461 -1097.89889712074
944 7461 -1064.85743334628
945 7461 -1064.85743334628
946 7461 -1064.85743334628
947 7461 -1064.85743334628
948 7461 -1036.20885989749
949 7461 -1036.20885989749
950 7461 -1036.20885989749
951 7461 -1036.20885989749
952 7461 -1019.89087014067
953 7461 -1019.89087014067
954 7461 -1019.89087014067
955 7461 -1019.89087014067
956 7461 -1016.70936133417
957 7461 -1016.70936133417
958 7461 -1016.70936133417
959 7461 -1016.70936133417
960 7461 -1007.22107836541
961 7461 -1007.22107836541
962 7461 -1007.22107836541
963 7461 -1007.22107836541
964 7461 -972.834683578287
965 7461 -972.834683578287
966 7461 -972.834683578287
967 7461 -972.834683578287
968 7461 -936.760292545923
969 7461 -936.760292545923
970 7461 -936.760292545923
971 7461 -936.760292545923
972 7461 -939.450850284906
973 7461 -939.450850284906
974 7461 -939.450850284906
975 7461 -939.450850284906
976 7461 -918.477993371839
977 7461 -918.477993371839
978 7461 -918.477993371839
979 7461 -918.477993371839
980 7461 -881.524419059954
981 7461 -881.524419059954
982 7461 -881.524419059954
983 7461 -881.524419059954
984 7461 -839.140757666679
985 7461 -839.140757666679
986 7461 -839.140757666679
987 7461 -839.140757666679
988 7461 -786.497847281563
989 7461 -786.497847281563
990 7461 -786.497847281563
991 7461 -786.497847281563
992 7461 NA
930 7462 -1136.21886193166
931 7462 -1136.21886193166
932 7462 -1134.48415364422
933 7462 -1134.48415364422
934 7462 -1134.48415364422
935 7462 -1134.48415364422
936 7462 -1121.79166201058
937 7462 -1121.79166201058
938 7462 -1121.79166201058
939 7462 -1121.79166201058
940 7462 -1097.89889712074
941 7462 -1097.89889712074
942 7462 -1097.89889712074
943 7462 -1097.89889712074
944 7462 -1064.85743334628
945 7462 -1064.85743334628
946 7462 -1064.85743334628
947 7462 -1064.85743334628
948 7462 -1036.20885989749
949 7462 -1036.20885989749
950 7462 -1036.20885989749
951 7462 -1036.20885989749
952 7462 -1019.89087014067
953 7462 -1019.89087014067
954 7462 -1019.89087014067
955 7462 -1019.89087014067
956 7462 -1016.70936133417
957 7462 -1016.70936133417
958 7462 -1016.70936133417
959 7462 -1016.70936133417
960 7462 -1007.22107836541
961 7462 -1007.22107836541
962 7462 -1007.22107836541
963 7462 -1007.22107836541
964 7462 -972.834683578287
965 7462 -972.834683578287
966 7462 -972.834683578287
967 7462 -972.834683578287
968 7462 -936.760292545923
969 7462 -936.760292545923
970 7462 -936.760292545923
971 7462 -936.760292545923
972 7462 -939.450850284906
973 7462 -939.450850284906
974 7462 -939.450850284906
975 7462 -939.450850284906
976 7462 -918.477993371839
977 7462 -918.477993371839
978 7462 -918.477993371839
979 7462 -918.477993371839
980 7462 -881.524419059954
981 7462 -881.524419059954
982 7462 -881.524419059954
983 7462 -881.524419059954
984 7462 -839.140757666679
985 7462 -839.140757666679
986 7462 -839.140757666679
987 7462 -839.140757666679
988 7462 -786.497847281563
989 7462 -786.497847281563
990 7462 -786.497847281563
991 7462 -786.497847281563
992 7462 NA
931 7463 -1136.21886193166
932 7463 -1134.48415364422
933 7463 -1134.48415364422
934 7463 -1134.48415364422
935 7463 -1134.48415364422
936 7463 -1121.79166201058
937 7463 -1121.79166201058
938 7463 -1121.79166201058
939 7463 -1121.79166201058
940 7463 -1097.89889712074
941 7463 -1097.89889712074
942 7463 -1097.89889712074
943 7463 -1097.89889712074
944 7463 -1064.85743334628
945 7463 -1064.85743334628
946 7463 -1064.85743334628
947 7463 -1064.85743334628
948 7463 -1036.20885989749
949 7463 -1036.20885989749
950 7463 -1036.20885989749
951 7463 -1036.20885989749
952 7463 -1019.89087014067
953 7463 -1019.89087014067
954 7463 -1019.89087014067
955 7463 -1019.89087014067
956 7463 -1016.70936133417
957 7463 -1016.70936133417
958 7463 -1016.70936133417
959 7463 -1016.70936133417
960 7463 -1007.22107836541
961 7463 -1007.22107836541
962 7463 -1007.22107836541
963 7463 -1007.22107836541
964 7463 -972.834683578287
965 7463 -972.834683578287
966 7463 -972.834683578287
967 7463 -972.834683578287
968 7463 -936.760292545923
969 7463 -936.760292545923
970 7463 -936.760292545923
971 7463 -936.760292545923
972 7463 -939.450850284906
973 7463 -939.450850284906
974 7463 -939.450850284906
975 7463 -939.450850284906
976 7463 -918.477993371839
977 7463 -918.477993371839
978 7463 -918.477993371839
979 7463 -918.477993371839
980 7463 -881.524419059954
981 7463 -881.524419059954
982 7463 -881.524419059954
983 7463 -881.524419059954
984 7463 -839.140757666679
985 7463 -839.140757666679
986 7463 -839.140757666679
987 7463 -839.140757666679
988 7463 -786.497847281563
989 7463 -786.497847281563
990 7463 -786.497847281563
991 7463 -786.497847281563
992 7463 NA
739 7464 282.62382501608
740 7464 96.5452939106961
741 7464 96.5452939106961
742 7464 96.5452939106961
743 7464 96.5452939106961
936 7464 -1121.79166201058
937 7464 -1121.79166201058
938 7464 -1121.79166201058
939 7464 -1121.79166201058
940 7464 -1097.89889712074
941 7464 -1097.89889712074
942 7464 -1097.89889712074
943 7464 -1097.89889712074
944 7464 -1064.85743334628
945 7464 -1064.85743334628
946 7464 -1064.85743334628
947 7464 -1064.85743334628
948 7464 -1036.20885989749
949 7464 -1036.20885989749
950 7464 -1036.20885989749
951 7464 -1036.20885989749
952 7464 -1019.89087014067
953 7464 -1019.89087014067
954 7464 -1019.89087014067
955 7464 -1019.89087014067
956 7464 -1016.70936133417
957 7464 -1016.70936133417
958 7464 -1016.70936133417
959 7464 -1016.70936133417
960 7464 -1007.22107836541
961 7464 -1007.22107836541
962 7464 -1007.22107836541
963 7464 -1007.22107836541
964 7464 -972.834683578287
965 7464 -972.834683578287
966 7464 -972.834683578287
967 7464 -972.834683578287
968 7464 -936.760292545923
969 7464 -936.760292545923
970 7464 -936.760292545923
971 7464 -936.760292545923
972 7464 -939.450850284906
973 7464 -939.450850284906
974 7464 -939.450850284906
975 7464 -939.450850284906
976 7464 -918.477993371839
977 7464 -918.477993371839
978 7464 -918.477993371839
979 7464 -918.477993371839
980 7464 -881.524419059954
981 7464 -881.524419059954
982 7464 -881.524419059954
983 7464 -881.524419059954
984 7464 -839.140757666679
985 7464 -839.140757666679
986 7464 -839.140757666679
987 7464 -839.140757666679
988 7464 -786.497847281563
989 7464 -786.497847281563
990 7464 -786.497847281563
991 7464 -786.497847281563
992 7464 NA
738 7465 4.65857622559093
739 7465 4.65857622559093
740 7465 -8.80792281251557
741 7465 -8.80792281251557
742 7465 -8.80792281251557
743 7465 -8.80792281251557
744 7465 135.492554801232
880 7465 -831.974837410371
881 7465 -831.974837410371
882 7465 -831.974837410371
883 7465 -831.974837410371
935 7465 -1172.71137433775
936 7465 -1156.69942643038
937 7465 -1156.69942643038
938 7465 -1156.69942643038
939 7465 -1156.69942643038
940 7465 -1133.96711009102
941 7465 -1133.96711009102
942 7465 -1133.96711009102
943 7465 -1133.96711009102
944 7465 -1103.36492603018
945 7465 -1103.36492603018
946 7465 -1103.36492603018
947 7465 -1103.36492603018
948 7465 -1074.50858081015
949 7465 -1074.50858081015
950 7465 -1074.50858081015
951 7465 -1074.50858081015
952 7465 -1056.03593942143
953 7465 -1056.03593942143
954 7465 -1056.03593942143
955 7465 -1056.03593942143
956 7465 -1049.4635724781
957 7465 -1049.4635724781
958 7465 -1049.4635724781
959 7465 -1049.4635724781
960 7465 -1042.34415761544
961 7465 -1042.34415761544
962 7465 -1042.34415761544
963 7465 -1042.34415761544
964 7465 -1019.70214432302
965 7465 -1019.70214432302
966 7465 -1019.70214432302
967 7465 -1019.70214432302
968 7465 -992.858624059807
969 7465 -992.858624059807
970 7465 -992.858624059807
971 7465 -992.858624059807
972 7465 -975.808512652081
973 7465 -975.808512652081
974 7465 -975.808512652081
975 7465 -975.808512652081
976 7465 -949.004808977009
977 7465 -949.004808977009
978 7465 -949.004808977009
979 7465 -949.004808977009
980 7465 -923.425792989292
981 7465 -923.425792989292
982 7465 -923.425792989292
983 7465 -923.425792989292
984 7465 -870.144301458421
985 7465 -870.144301458421
986 7465 -870.144301458421
987 7465 -870.144301458421
988 7465 -852.347803407
989 7465 -852.347803407
990 7465 -852.347803407
991 7465 -852.347803407
992 7465 NA
737 7466 4.65857622559093
738 7466 4.65857622559093
739 7466 4.65857622559093
740 7466 -8.80792281251557
741 7466 -8.80792281251557
742 7466 -8.80792281251557
743 7466 -8.80792281251557
744 7466 135.492554801232
745 7466 135.492554801232
876 7466 -777.826446688617
877 7466 -777.826446688617
879 7466 -777.826446688617
880 7466 -831.974837410371
881 7466 -831.974837410371
882 7466 -831.974837410371
883 7466 -831.974837410371
884 7466 -890.906451368318
885 7466 -890.906451368318
935 7466 -1172.71137433775
936 7466 -1156.69942643038
937 7466 -1156.69942643038
938 7466 -1156.69942643038
939 7466 -1156.69942643038
940 7466 -1133.96711009102
941 7466 -1133.96711009102
942 7466 -1133.96711009102
943 7466 -1133.96711009102
944 7466 -1103.36492603018
945 7466 -1103.36492603018
946 7466 -1103.36492603018
947 7466 -1103.36492603018
948 7466 -1074.50858081015
949 7466 -1074.50858081015
950 7466 -1074.50858081015
951 7466 -1074.50858081015
952 7466 -1056.03593942143
953 7466 -1056.03593942143
954 7466 -1056.03593942143
955 7466 -1056.03593942143
956 7466 -1049.4635724781
957 7466 -1049.4635724781
958 7466 -1049.4635724781
962 7466 -1042.34415761544
963 7466 -1042.34415761544
964 7466 -1019.70214432302
965 7466 -1019.70214432302
966 7466 -1019.70214432302
967 7466 -1019.70214432302
968 7466 -992.858624059807
969 7466 -992.858624059807
970 7466 -992.858624059807
971 7466 -992.858624059807
972 7466 -975.808512652081
973 7466 -975.808512652081
974 7466 -975.808512652081
975 7466 -975.808512652081
976 7466 -949.004808977009
977 7466 -949.004808977009
978 7466 -949.004808977009
979 7466 -949.004808977009
980 7466 -923.425792989292
981 7466 -923.425792989292
982 7466 -923.425792989292
983 7466 -923.425792989292
984 7466 -870.144301458421
985 7466 -870.144301458421
986 7466 -870.144301458421
987 7466 -870.144301458421
988 7466 -852.347803407
989 7466 -852.347803407
990 7466 -852.347803407
991 7466 -852.347803407
992 7466 NA
713 7467 562.152715912819
714 7467 562.152715912819
715 7467 562.152715912819
716 7467 -93.5638375818068
736 7467 4.65857622559093
737 7467 4.65857622559093
738 7467 4.65857622559093
739 7467 4.65857622559093
740 7467 -8.80792281251557
741 7467 -8.80792281251557
742 7467 -8.80792281251557
743 7467 -8.80792281251557
744 7467 135.492554801232
745 7467 135.492554801232
871 7467 -693.906405763377
872 7467 -724.594171720513
874 7467 -724.594171720513
875 7467 -724.594171720513
876 7467 -777.826446688617
877 7467 -777.826446688617
878 7467 -777.826446688617
879 7467 -777.826446688617
880 7467 -831.974837410371
881 7467 -831.974837410371
882 7467 -831.974837410371
883 7467 -831.974837410371
884 7467 -890.906451368318
885 7467 -890.906451368318
886 7467 -890.906451368318
936 7467 -1156.69942643038
937 7467 -1156.69942643038
938 7467 -1156.69942643038
939 7467 -1156.69942643038
940 7467 -1133.96711009102
941 7467 -1133.96711009102
942 7467 -1133.96711009102
943 7467 -1133.96711009102
944 7467 -1103.36492603018
945 7467 -1103.36492603018
946 7467 -1103.36492603018
947 7467 -1103.36492603018
948 7467 -1074.50858081015
949 7467 -1074.50858081015
950 7467 -1074.50858081015
951 7467 -1074.50858081015
952 7467 -1056.03593942143
953 7467 -1056.03593942143
954 7467 -1056.03593942143
955 7467 -1056.03593942143
956 7467 -1049.4635724781
957 7467 -1049.4635724781
958 7467 -1049.4635724781
965 7467 -1019.70214432302
966 7467 -1019.70214432302
967 7467 -1019.70214432302
968 7467 -992.858624059807
969 7467 -992.858624059807
970 7467 -992.858624059807
971 7467 -992.858624059807
972 7467 -975.808512652081
973 7467 -975.808512652081
974 7467 -975.808512652081
975 7467 -975.808512652081
976 7467 -949.004808977009
977 7467 -949.004808977009
978 7467 -949.004808977009
979 7467 -949.004808977009
980 7467 -923.425792989292
981 7467 -923.425792989292
982 7467 -923.425792989292
983 7467 -923.425792989292
984 7467 -870.144301458421
985 7467 -870.144301458421
986 7467 -870.144301458421
987 7467 -870.144301458421
988 7467 -852.347803407
989 7467 -852.347803407
990 7467 -852.347803407
991 7467 -852.347803407
992 7467 NA
706 7468 51.955144233396
707 7468 51.955144233396
712 7468 562.152715912819
713 7468 562.152715912819
714 7468 562.152715912819
715 7468 562.152715912819
716 7468 -93.5638375818068
717 7468 -93.5638375818068
718 7468 -93.5638375818068
736 7468 4.65857622559093
737 7468 4.65857622559093
738 7468 4.65857622559093
739 7468 4.65857622559093
740 7468 -8.80792281251557
741 7468 -8.80792281251557
742 7468 -8.80792281251557
743 7468 -8.80792281251557
744 7468 135.492554801232
745 7468 135.492554801232
869 7468 -693.906405763377
870 7468 -693.906405763377
871 7468 -693.906405763377
872 7468 -724.594171720513
873 7468 -724.594171720513
874 7468 -724.594171720513
875 7468 -724.594171720513
876 7468 -777.826446688617
877 7468 -777.826446688617
878 7468 -777.826446688617
879 7468 -777.826446688617
880 7468 -831.974837410371
881 7468 -831.974837410371
882 7468 -831.974837410371
883 7468 -831.974837410371
884 7468 -890.906451368318
885 7468 -890.906451368318
886 7468 -890.906451368318
936 7468 -1156.69942643038
937 7468 -1156.69942643038
938 7468 -1156.69942643038
939 7468 -1156.69942643038
940 7468 -1133.96711009102
941 7468 -1133.96711009102
942 7468 -1133.96711009102
943 7468 -1133.96711009102
944 7468 -1103.36492603018
945 7468 -1103.36492603018
946 7468 -1103.36492603018
947 7468 -1103.36492603018
948 7468 -1074.50858081015
949 7468 -1074.50858081015
950 7468 -1074.50858081015
951 7468 -1074.50858081015
952 7468 -1056.03593942143
953 7468 -1056.03593942143
954 7468 -1056.03593942143
955 7468 -1056.03593942143
956 7468 -1049.4635724781
957 7468 -1049.4635724781
958 7468 -1049.4635724781
959 7468 -1049.4635724781
965 7468 -1019.70214432302
966 7468 -1019.70214432302
967 7468 -1019.70214432302
968 7468 -992.858624059807
969 7468 -992.858624059807
970 7468 -992.858624059807
971 7468 -992.858624059807
972 7468 -975.808512652081
973 7468 -975.808512652081
974 7468 -975.808512652081
975 7468 -975.808512652081
976 7468 -949.004808977009
977 7468 -949.004808977009
978 7468 -949.004808977009
979 7468 -949.004808977009
980 7468 -923.425792989292
981 7468 -923.425792989292
982 7468 -923.425792989292
983 7468 -923.425792989292
984 7468 -870.144301458421
985 7468 -870.144301458421
986 7468 -870.144301458421
987 7468 -870.144301458421
988 7468 -852.347803407
989 7468 -852.347803407
990 7468 -852.347803407
991 7468 -852.347803407
992 7468 NA
704 7469 -36.233321894861
705 7469 -36.233321894861
706 7469 -36.233321894861
707 7469 -36.233321894861
708 7469 -35.5503648881889
709 7469 -35.5503648881889
711 7469 -35.5503648881889
712 7469 -7.58370745695551
713 7469 -7.58370745695551
714 7469 -7.58370745695551
715 7469 -7.58370745695551
716 7469 -95.422817587648
717 7469 -95.422817587648
718 7469 -95.422817587648
736 7469 45.9770410817142
737 7469 45.9770410817142
738 7469 45.9770410817142
739 7469 45.9770410817142
740 7469 -76.20137564245
741 7469 -76.20137564245
742 7469 -76.20137564245
743 7469 -76.20137564245
744 7469 248.453725607125
745 7469 248.453725607125
868 7469 -736.972562617723
869 7469 -736.972562617723
870 7469 -736.972562617723
871 7469 -736.972562617723
872 7469 -776.785111261316
873 7469 -776.785111261316
874 7469 -776.785111261316
875 7469 -776.785111261316
876 7469 -837.090347962456
877 7469 -837.090347962456
878 7469 -837.090347962456
879 7469 -837.090347962456
880 7469 -895.697123492165
881 7469 -895.697123492165
882 7469 -895.697123492165
883 7469 -895.697123492165
884 7469 -955.604424281404
885 7469 -955.604424281404
886 7469 -955.604424281404
936 7469 -1193.23862859859
937 7469 -1193.23862859859
938 7469 -1193.23862859859
939 7469 -1193.23862859859
940 7469 -1172.45253961018
941 7469 -1172.45253961018
942 7469 -1172.45253961018
943 7469 -1172.45253961018
944 7469 -1145.96325623842
945 7469 -1145.96325623842
946 7469 -1145.96325623842
947 7469 -1145.96325623842
948 7469 -1120.2735275
949 7469 -1120.2735275
950 7469 -1120.2735275
951 7469 -1120.2735275
952 7469 -1099.9823141519
953 7469 -1099.9823141519
954 7469 -1099.9823141519
955 7469 -1099.9823141519
956 7469 -1095.43860417617
957 7469 -1095.43860417617
958 7469 -1095.43860417617
959 7469 -1095.43860417617
965 7469 -1049.73779205684
966 7469 -1049.73779205684
967 7469 -1049.73779205684
968 7469 -994.841650362485
969 7469 -994.841650362485
970 7469 -994.841650362485
971 7469 -994.841650362485
972 7469 -990.524574935693
973 7469 -990.524574935693
974 7469 -990.524574935693
975 7469 -990.524574935693
976 7469 -963.665160728065
977 7469 -963.665160728065
978 7469 -963.665160728065
979 7469 -963.665160728065
980 7469 -924.831263527795
981 7469 -924.831263527795
982 7469 -924.831263527795
983 7469 -924.831263527795
984 7469 -897.24543315652
985 7469 -897.24543315652
986 7469 -897.24543315652
987 7469 -897.24543315652
988 7469 -876.618257333986
989 7469 -876.618257333986
990 7469 -876.618257333986
991 7469 -876.618257333986
992 7469 NA
703 7470 166.362163548794
704 7470 -36.233321894861
705 7470 -36.233321894861
706 7470 -36.233321894861
707 7470 -36.233321894861
708 7470 -35.5503648881889
709 7470 -35.5503648881889
710 7470 -35.5503648881889
711 7470 -35.5503648881889
712 7470 -7.58370745695551
713 7470 -7.58370745695551
714 7470 -7.58370745695551
715 7470 -7.58370745695551
716 7470 -95.422817587648
717 7470 -95.422817587648
718 7470 -95.422817587648
719 7470 -95.422817587648
737 7470 45.9770410817142
738 7470 45.9770410817142
739 7470 45.9770410817142
740 7470 -76.20137564245
741 7470 -76.20137564245
742 7470 -76.20137564245
743 7470 -76.20137564245
744 7470 248.453725607125
745 7470 248.453725607125
867 7470 -714.032921742319
868 7470 -736.972562617723
869 7470 -736.972562617723
870 7470 -736.972562617723
871 7470 -736.972562617723
872 7470 -776.785111261316
873 7470 -776.785111261316
874 7470 -776.785111261316
875 7470 -776.785111261316
876 7470 -837.090347962456
877 7470 -837.090347962456
878 7470 -837.090347962456
879 7470 -837.090347962456
880 7470 -895.697123492165
881 7470 -895.697123492165
882 7470 -895.697123492165
883 7470 -895.697123492165
884 7470 -955.604424281404
885 7470 -955.604424281404
886 7470 -955.604424281404
935 7470 -1210.50716213689
936 7470 -1193.23862859859
937 7470 -1193.23862859859
938 7470 -1193.23862859859
939 7470 -1193.23862859859
940 7470 -1172.45253961018
941 7470 -1172.45253961018
942 7470 -1172.45253961018
943 7470 -1172.45253961018
944 7470 -1145.96325623842
945 7470 -1145.96325623842
946 7470 -1145.96325623842
947 7470 -1145.96325623842
948 7470 -1120.2735275
949 7470 -1120.2735275
950 7470 -1120.2735275
951 7470 -1120.2735275
952 7470 -1099.9823141519
953 7470 -1099.9823141519
954 7470 -1099.9823141519
955 7470 -1099.9823141519
956 7470 -1095.43860417617
957 7470 -1095.43860417617
958 7470 -1095.43860417617
959 7470 -1095.43860417617
960 7470 -1087.20670231932
966 7470 -1049.73779205684
967 7470 -1049.73779205684
968 7470 -994.841650362485
969 7470 -994.841650362485
970 7470 -994.841650362485
971 7470 -994.841650362485
972 7470 -990.524574935693
973 7470 -990.524574935693
974 7470 -990.524574935693
975 7470 -990.524574935693
976 7470 -963.665160728065
977 7470 -963.665160728065
978 7470 -963.665160728065
979 7470 -963.665160728065
980 7470 -924.831263527795
981 7470 -924.831263527795
982 7470 -924.831263527795
983 7470 -924.831263527795
984 7470 -897.24543315652
985 7470 -897.24543315652
986 7470 -897.24543315652
987 7470 -897.24543315652
988 7470 -876.618257333986
989 7470 -876.618257333986
990 7470 -876.618257333986
991 7470 -876.618257333986
992 7470 NA
702 7471 166.362163548794
703 7471 166.362163548794
704 7471 -36.233321894861
705 7471 -36.233321894861
706 7471 -36.233321894861
707 7471 -36.233321894861
708 7471 -35.5503648881889
709 7471 -35.5503648881889
710 7471 -35.5503648881889
711 7471 -35.5503648881889
712 7471 -7.58370745695551
713 7471 -7.58370745695551
714 7471 -7.58370745695551
715 7471 -7.58370745695551
716 7471 -95.422817587648
717 7471 -95.422817587648
718 7471 -95.422817587648
719 7471 -95.422817587648
737 7471 45.9770410817142
738 7471 45.9770410817142
739 7471 45.9770410817142
740 7471 -76.20137564245
741 7471 -76.20137564245
742 7471 -76.20137564245
743 7471 -76.20137564245
744 7471 248.453725607125
745 7471 248.453725607125
867 7471 -714.032921742319
868 7471 -736.972562617723
869 7471 -736.972562617723
870 7471 -736.972562617723
871 7471 -736.972562617723
872 7471 -776.785111261316
873 7471 -776.785111261316
874 7471 -776.785111261316
875 7471 -776.785111261316
876 7471 -837.090347962456
877 7471 -837.090347962456
878 7471 -837.090347962456
879 7471 -837.090347962456
880 7471 -895.697123492165
881 7471 -895.697123492165
882 7471 -895.697123492165
883 7471 -895.697123492165
884 7471 -955.604424281404
885 7471 -955.604424281404
886 7471 -955.604424281404
935 7471 -1210.50716213689
936 7471 -1193.23862859859
937 7471 -1193.23862859859
938 7471 -1193.23862859859
939 7471 -1193.23862859859
940 7471 -1172.45253961018
941 7471 -1172.45253961018
942 7471 -1172.45253961018
943 7471 -1172.45253961018
944 7471 -1145.96325623842
945 7471 -1145.96325623842
946 7471 -1145.96325623842
947 7471 -1145.96325623842
948 7471 -1120.2735275
949 7471 -1120.2735275
950 7471 -1120.2735275
951 7471 -1120.2735275
952 7471 -1099.9823141519
953 7471 -1099.9823141519
954 7471 -1099.9823141519
955 7471 -1099.9823141519
956 7471 -1095.43860417617
957 7471 -1095.43860417617
958 7471 -1095.43860417617
959 7471 -1095.43860417617
960 7471 -1087.20670231932
962 7471 -1087.20670231932
963 7471 -1087.20670231932
964 7471 -1049.73779205684
965 7471 -1049.73779205684
966 7471 -1049.73779205684
967 7471 -1049.73779205684
968 7471 -994.841650362485
969 7471 -994.841650362485
970 7471 -994.841650362485
971 7471 -994.841650362485
972 7471 -990.524574935693
973 7471 -990.524574935693
974 7471 -990.524574935693
975 7471 -990.524574935693
976 7471 -963.665160728065
977 7471 -963.665160728065
978 7471 -963.665160728065
979 7471 -963.665160728065
980 7471 -924.831263527795
981 7471 -924.831263527795
982 7471 -924.831263527795
983 7471 -924.831263527795
984 7471 -897.24543315652
985 7471 -897.24543315652
986 7471 -897.24543315652
987 7471 -897.24543315652
988 7471 -876.618257333986
989 7471 -876.618257333986
990 7471 -876.618257333986
991 7471 -876.618257333986
992 7471 NA
702 7472 166.362163548794
703 7472 166.362163548794
704 7472 -36.233321894861
705 7472 -36.233321894861
706 7472 -36.233321894861
707 7472 -36.233321894861
708 7472 -35.5503648881889
709 7472 -35.5503648881889
710 7472 -35.5503648881889
711 7472 -35.5503648881889
712 7472 -7.58370745695551
713 7472 -7.58370745695551
714 7472 -7.58370745695551
715 7472 -7.58370745695551
